ลำดับป้ายรถเมล์,ชื่อภาษาไทย,ชื่อภาษาอังกฤษ,รายละเอียด,ละติจูด,ลองติจูด,ชื่ออ้างอิง,ชื่ออ้างอิงภาษาอังกฤษ
2740,ตรงข้ามมหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,trongkham mahawitthayalai hua chiao chaloemphrakiat,ถนน บางนา-ตราด,13.61066776,100.75992241,ตรงข้ามมหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,trongkham mahawitthayalai hua chiao chaloemphrakiat
2741,ตลาดบางโฉลง,talat bang cho long,ถนน บางนา-ตราด,13.61797045,100.74335884,ตลาดบางโฉลง,talat bang cho long
2742,โรงเรียนอเมริกัลสคูลออฟแบงค็อก,rongrian ame ri kan sakhun op baeng khok,ถนน บางนา-ตราด,13.6214554603304,100.734610554313,โรงเรียนอเมริกัลสคูลออฟแบงค็อก,rongrian ame ri kan sakhun op baeng khok
2743,ซอยสุขาภิบาล6,soi sukhaphiban 6,ถนน บางนา-ตราด,13.62910991,100.71878761,ซอยสุขาภิบาล 6,soi sukhaphiban 6
2744,โฮมโปรบางพลี,Homepro Bangphli,ถนน บางนา-ตราด,13.633444,100.71108523,"โฮมโปรบางพลี,โลตัสบางพลี","Homepro Bangphli,Tesco Lotus Bangphli"
2745,ซอยมหาชัย,soi mahachai,ถนน บางนา-ตราด,13.64124778,100.6969275,ซอยมหาชัย,soi mahachai
2746,บางพลีไดร์ฟวิงแลนจ์,bang phli dai wing laen,ถนน บางนา-ตราด,13.64496037,100.69018081,บางพลีไดร์ฟวิงแลนจ์,bang phli dai wing laen
2747,โรงเรียนราชวินิตบางแก้ว,rachwinitbangkeaw school,ถนน บางนา-ตราด,13.6535945868163,100.674488844443,"โรงเรียนราชวินิตบางแก้ว,บางแก้ว",rachwinitbangkeaw school
2749,ลุมพินีเมกาซิตี้บางนา,trongkham muban santi nakhon,ถนน บางนา-ตราด,13.6551491701984,100.671642084639,"ลุมพินี เมกาซิตี้ บางนา,ตรงข้ามหมู่บ้านสันตินคร","trongkham muban santi nakhon,Lumpini MegaCity Bangna"
2750,โรงพยาบาลปิยะมินทร์,ropchut pi ya min,ถนน บางนา-ตราด,13.6577798756946,100.666859882496,โรงพยาบาลปิยะมินทร์,ropchut pi ya min
2751,บางนาทาวเวอร์,soi mittraphap,ถนน บางนา-ตราด,13.6600753298823,100.662735193087,บางนาทาวเวอร์,soi mittraphap
2752,ซอยมิตรภาพ,bang na thao woe,ถนน บางนา-ตราด,13.6609986290889,100.661116845781,ซอยมิตรภาพ,bang na thao woe
2753,เนชั่นทาวเวอร์,na tuek ne chan,ถนน บางนา-ตราด,13.6640489436208,100.651411969651,เนชั่นทาวเวอร์,na tuek ne chan
2754,อินเด็กซ์บางนา,thek no prem ruethai,ถนน บางนา-ตราด,13.6644471878457,100.649346727391,อินเด็กซ์บางนา,thek no prem ruethai
2755,เคหะบางนา,kan kheha bang na,ถนน บางนา-ตราด,13.665934512727,100.641758985728,เคหะบางนา,kan kheha bang na
2756,ตรงข้ามเซ็นทรัลบางนา,OPP Central Bangna,ถนน บางนา-ตราด,13.6673855828549,100.634337156276,"โรงพยาบาลบางนา 1,รพ.บางนา 1",Bangna 1 Hospital
2757,ซอยบางนา-ตราด 28,bang na - trat 28,ถนน บางนา-ตราด,13.6680822298398,100.63088892056,บางนา-ตราด 28,bang na - trat 28
2758,โรงแรมเอวาน่า,rongraem e wa na,ถนน บางนา-ตราด,13.66947524,100.62364445,โรงแรมเอวาน่า,rongraem e wa na
2759,โรงเรียนประภามนตรี,prapamontri school,ถนน บางนา-ตราด,13.669975482104,100.621206974056,"โรงเรียนประภามนตรี,หมู่บ้านถาวรนิเวศน์ 2",prapamontri school
2760,ไบเทคบางนา,bitecbangna,ถนน บางนา-ตราด,13.6712715564826,100.613653322239,"ไบเทคบางนา (ถ.บางนา-ตราด),โรงเรียนพณิชยการบางนา",bitecbangna
2761,แยกบางนา(บางนา-ตราดขาเข้า),yaek bang na,ถนน บางนา-ตราด,13.6725355989862,100.60809058385,"แยกบางนา(บางนา-ตราด ขาเข้า),แยกบางนา",yaek bang na
2762,ซอยสุขุมวิท 62/1,Sukhumwit 62/1,ถนน สุขุมวิท ขาเข้า,13.6927083355049,100.607224797721,ซอยสุขุมวิท 62/1,Soi Sukhumwit 62/1
2763,"ซอยศรีนครินทร์ 64,ศุภาลัยปาร์ค",Srinakarin 64,ถนน ศรีนครินทร์  ,13.6732797387225,100.64559697141,"ศุภาลัยปาร์ค,ศรีนครินทร์ 64",Srinakarin 64
2764,ซอยศรีนครินทร์ 54(อุดมสุข1),Sri Udom (Srinakarin 54),ถนน ศรีนครินทร์  ,13.6767277967102,100.64576513609,"ศรีนครินทร์ 54 (อุดมสุข 1),แยกศรีอุดม",Sri Udom (Srinakarin 54)
2765,ซอยศรีนครินทร์ 50(อุดมสุข2),Sri Udom (Srinakarin 50),ถนน ศรีนครินทร์  ,13.6796521503957,100.646024320015,"ศรีนครินทร์ 50 (อุดมสุข 2),แยกศรีอุดม",Sri Udom (Srinakarin 50)
2766,สำนักงานประกันสังคมกรุงเทพมหานครพื้นที่ 8,Srinakarin 46/1,ถนน ศรีนครินทร์  ,13.682789322768,100.64634817261,"สำนักงานประกันสังคมกรุงเทพมหานครพื้นที่ 8,ศรีนครินทร์ 46/1",Srinakarin 46/1
2767,ตรงข้ามสำนักงานที่ดินกรุงเทพมหานครสาขาพระโขนง,[Opp.] Premier,ถนน ศรีนครินทร์  ,13.6847885942342,100.646464727767,"ตรงข้ามสำนักงานที่ดินกรุงเทพมหานคร สาขาพระโขนง,สำนักงานที่ดินกรุงเทพมหานคร สาขาพระโขนง",[Opp.] Premier
2768,ตรงข้ามพาราไดซ์พาร์ค,OPP Paradise Park,ถนน ศรีนครินทร์  ,13.6879581034589,100.646724395788,พาราไดซ์พาร์ค ศรีนครินทร์,Paradise Park
2769,"ซอยศรีนครินทร์ 42,ตรงข้ามซีคอนสแควร์ป้ายที่ 1",Srinakarin 42,ถนน ศรีนครินทร์  ,13.6920109896211,100.647060110227,"ศรีนครินทร์ 42,ตรงข้ามซีคอนสแควร์ ป้ายที่ 1,ศรีนครินทร์ 42",Srinakarin 42
2770,ตรงข้ามซีคอนสแควร์ป้ายที่ 2,[Opp.] Seacon Square,ถนน ศรีนครินทร์  ,13.6954125590058,100.647289862126,ตรงข้ามซีคอนสแควร์ ป้ายที่ 2,[Opp.] Seacon Square
2771,"ซอยศรีนครินทร์ 38,หมู่บ้านมิตรภาพ",Soi 38 : Mittraphap Village,ถนน ศรีนครินทร์  ,13.7001512198846,100.646578088837,"หมู่บ้านมิตรภาพ,ศรีนครินทร์ 38,หมู่บ้านมิตรภาพ",Soi 38 : Mittraphap Village
2772,"ซอยศรีนครินทร์ 32,มัสยิดดารุ่ลอมีน",thanakhan thahanthai sinakharin,ถนน ศรีนครินทร์  ,13.705189997062,100.645386703488,"ศรีนครินทร์ 32,มัสยิดดารุ่ลอมีน,สุเหร่าอ่อนนุช",thanakhan thahanthai sinakharin
2773,ตรงข้ามโรงเรียนจินดาวิทย์,jindawit school,ถนน สุขุมวิท  ,13.7191071126899,100.584956003242,"Gateway Ekamai,ตรงข้ามโรงเรียนจินดาวิทย์,แยกเอกมัย",jindawit school
2774,วัดธาตุทอง,Wat Thatthong,ถนน สุขุมวิท  ,13.7188685372223,100.586296095679,"วัดธาตุทอง,โรงพยาบาลสุขุมวิท","Wat Thatthong,Sukumvit Hospital"
2776,BTSพระโขนง(ทางออก3),BTS Phra Khanong (Exit 3),ถนน สุขุมวิท  ,13.7148091275238,100.591921388396,"BTS พระโขนง (ทางออก 3),ซอยสุขุมวิท 69 (ซอยสาลีนิมิตร),ปณ.พระโขนง","BTS Phra Khanong (Exit 3),Soi Sukhumvit 69 (Soi Salinimit),Phra Khanong Post Office"
2777,แยกสวนหลวง,Suanluang Intersection,ถนน ศรีนครินทร์ ขาออก,13.7116946908182,100.644137845525,"แยกสวนหลวง,",Suanluang Intersection
